BodyID,Text,Class
11,911 do you need fire medical or police  do you need them to come back there why do you need them to come back there ok and what is the reason you need to talk about the noise complaint as well hold on just a moment and who is it having the loud noise and what do you need the officers to do you have another noise complaint and where is the noise i will give them the message to call you no ma am i don't have an emergency two police officers just left my house just now can i get their names please sorry i know its not an emergency but very often a good looking man comes at the doorstep could oh yeah i would like that yeah because i have an emergency i will think of something turn back my way would you my dog just my dog no the music was too loud they came in the first place because the neighbors they have got a a lot of nerve these neighbors my exactly he is a cutie pie loud the officers came to my house loud music i guess so honey i am just going to be honest with you okay i just said they were cute i am 25 years old and i would like to meet him again without calling 911 i know this is not perform an emergency but if you give the officers my phone number and ask them to come back i know that they have terrible lots of things to do would you mind thank you very much bye by,Low
12,911 what is your emergency commercial services are available in town to do that ma am police in fact cannot  i mean you will have to pay it to have it done the closest good day i am right i lost my key in my car is there anyone that someone come out here and unlock my car what do you mean commercial services alright thank you 911 what is your emergency i need you to call back on a non emergency line,Low
13,this is  not an emergency the only way i dont okay how do i do that what the number okay alright. 911 what is your emergency what's going on there okay you dialed 911 for raccoons in your attic and your name and what's your phone number terica there are raccoons in my attic and it sounds like they have they made made their way into the attics somehow from outside it sounds like they kind of scratched their way into the house well yeah because animal control came out one other time they said that if i needed them again i could go out there get the raccoons the animal control people are called because the last time was last year i am serious i haven't called my landlord yet i didn't know whether to call her first place okay i am sorry okay i will call that okay thank you ,Low
14,911 what are you reporting this is 911 do you need 911 your locked in your car or out of your car where are you at how would you be locked in your car and you can't just manually open your door and did you try the passenger door to see i am a Hello what was your question yes i am locked in my car yes in my car i am in wooden del on avendel what happened is i got in my car i turned on the ignition ane everything died on it no i can't open my door i am actually locked in here and my windows are locked how did you know that at least i can get out of here,Low
15,911 emergency calm down what is your address how old is your son hold on how long is you not seen him you went outside and checked the pool and you completely looked in the pool not just from the window correct do you think he has been gone for 30 minutes or so okay listen to me take a deep breath okay take the phone with lets start going through the rooms looking each room very carefully you see a open door or anything like that was he white black or hispanic the little boy and he as you said is 3 and how tall what do you think he is about three feet or less than that three feet okay and how much does he weigh just approximate weight okay what colour hair does he have long blonde hair okay do you remember okay do you remember what he was wearing this morning take a deep breath you are doing really good we have got lots of people looking for you okay does he have clothes on okay any shirt okay and then you think he might have spiderman shoes on and what is his name Jaden and his last name does he have somebody that he might like a friend or something that he might be going to  okay what's your name honey okay April what's your last name you are doing really good are you through house to check to see that all those again okay is there anybody back at the house just in case you wandering back i kind of need to go back to the house we will have operators need there i want you to come back home though okay are you driving in a car or are you on foot how far away are you from the house okay good a lot of time in the closet or something that you just overlook so that's why i am asking you go back to house and look kind of go through the rooms and check again okay you are doing really good and i know its  scary thing but we are going to help you find him okay and medical problems that he has i am just confirmed that you check that backyard in the pool so there is sensor on the pool where you at now April you are in the front room let's check all through rooms really quick check the beds check the closet check the bathrooms anything like that are you calling his name you are doing a great job okay we are going to help you find him we have officers already in the area and he is doing the are check so he is looking for the descriptions that you gave so he is driving around he is that outside work  we just need to go through the inside again,Medium
16,I can't find my son yes ma'am three i want out like 30 or 40 minutes i was in my room studying and the front door open i do the door is locked i checked that the first thing yes pool's clear yes yeah unless he left the only door that was not locked was the front door because that's the only one he could get out and from what i can tell the only shoes that missing is from him his Spiderman ones he is white he comes up to my hips so yes yeah i would say about three feet about 40 pounds he is really long blonde yeah last time he no he is got like three he has got like black blue like boxed short looking things on not that i know i must have put one on yeah it was black and red Jaden no he is  sheltered kid and we just moved so i know doesn't know where we are at April  and he could probably tell you that mummy works on a mummy car because every time he sees an ambulance he goes crazy so the house is clear kind of viewing the neighborhood right now we one of our across the street neighbors is watching the house right now no i am on foot i can see my house a lot of times  we find him back in the house in the bedroom or seating in the yeah there is not that many rooms i could go through okay no he is completely healthy yeah we have got like special door that's got two had that it's got a have two people that are mock in order to get out one ones he can't touch  either one of those i am in my front room i am just trying loose it right yeah i completely understand,Medium
17,what the location  do you have specific address for me or not suburban and alright and what is your parties name that we are going meet with he is not touch that i hope meter reader okay and if he tell to him to please not draw attention to the area and that would be great just in case if there is something there may be nothing but just in case and you are from what department and  send a call out for meet with them and we will see you there very shortly what type of vehicle is he going to be in okay white colorado okay we will see you there very shortly okay This is utility emergency dispatch we have got a human skull i know we got is that a meter reader i am going to speak right now with the representative from our field services everything is recorded here he is it's right off of the suburban and check on this on the caly anther area right by the no it's right by the school as you take suburban and check on and the school is right there i can't figure the name of the school just right straight down and a dead ends right into the woods beyond the east side of no he is a meter reader i will tell him to stay at that location just away from everything yeah okay yes utility customer service and do you need any information my phone number probably a colorado small colorado orange county it going to colorado yes alright thank you,Medium
18,911 what's the address of the emergency okay do you know the address okay can you tell me exactly what happened are you still there okay are you still out there if you want to speak with the officers okay describe the subject for me do you call them border you think they were shot in the head and he was in the kitchen and the female on the mattress in the living room they weren't moving check they were breathing or anything like that you Hey how are you doing I would like to report two double murder in kinder johns okay hold on are you kidding are you serious i don't know honestly just 2029 so I just standing there 2828 2828 c I walked through the backyard and walked in there see lifeless and i walked because i know those people well i don't know i walked back i am looking for my debit card i lost my debit card wow that's crazy now i just see glass shattered all over the like you know what i mean while that's crazy though yeah while hold on still wow i yeah so i walked in i walked and landing on the not even moving and then i looked around stepping around like and then i see body land right down the kitchen floor like that i don't know it looks like he was shot in the head like blood on floor like crazy you know what i mean so then i just walked right out wow that's crazy yeah i am outside i live in but i am outside right now i can't  i was looking for my debit card you know what i mean wow that's crazy i would like to remain anonymous though i almost i rather think about calling the wow that's crazy yeah i am out there but i am about to leave i got to go back to work i am on duty i mean should i stay that's not anonymous you know what i mean but i that's crazy i know those people two man cool i just earlier today i was over the wow yeah okay alright i guess what so what happens now the subject black male they are dead i know the female like female dead the guy is like i said probably 30 33 i don't even know his name i remember what no i was so bored i was so bored it look like he was shot in the head i have seen a whole bunch of blood along his head like yeah was lying the kitchen yeah i walked right over and i looked at him i was like what do i do right almost the female was just lying there like i didn't know from i was in the  house got out of there the female was just lying there on the mattress also yeah in the living room i was like they have a mattress on th ground or something  seen  like lying face down on the ground she they are going the wrong they are going the wrong way almost they stopped the thing is like i dont know they weren't breathing i mean i didn't check that at all no i didn't touch them at i am turning around i didn't see anything so i don't really understand if i  need to speak with i mean i am willing to that doesnt need for that  ,Medium
19,Uh 2 Searsport way in windham Maine 2 searsport Way Umm I'd like to have some help down here for my husband Ahh He is kind of threatening suicide Steve steve please please steve let me get some help here No Yes yes yes they can help us ok No Huh He is just threatening to get out of the house and take a ride in the truck Please get somebody here please No no He’s had a chronic low back pain for seven months Nobody’s helped him and it’s really affected him mentally Steve we will get help for you honey No honey we will get help Please get somebody here Thank you okay dear they are going to get the help you need Honey honey honey listen listen Go back into the bed Please go into the bed and lay down Steve No no no steve Okay okay we are going to get help hon Please don’t look like that Okay dear Please lay down go lay down No Okay okay listen listen No don’t come out here its cold Im in the garage its cold Put the phone down In a minute In a minute she’s talking to me she’s talking to me okay Um I will get them Yeah Steve go into the Honey honey please Go into the bedroom They are going to put I want to put your jeans on you It’s cold out here You don’t want to be out here Please Put that phone Honey No wait wait wait Somebody is going to come Ah 66 okay okay dear Yes we’re in the garage Honey please go in go in the bedroom dear please No Please go in the bedroom Okay We are going to go for a ride We’ll go for a ride We’ll all go for a ride Going for ride okay No im not going Okay okay alright Go back in the bedroom Put the phone up Um I don’t but Put the phone up Okay can somebody please get here Put the phone up Okay please get here Yup Oh my god oh my god No Phone up Yup yup she’s still talking to me she’s still talking Okay Oh god Okay she is just talking to me She just want to know where we live Okay Alright So he said never mind She’s okay Put the phone up I will in a minute Steve She’s not done talking to me I’m not coming back here Okay alright He is not coming back here This is our house We live in condos at Conerbook This is number 2 Okay Yeah What’s the matter with you Okay Honey nothing’s the matter Hello Nothing Hello Okay Yes hi I Stop I’m Vicky Um Yea What did he say Gun shoot No we just have a house full of them No No No They are not locked up Yeah What’s the matter with you Nothing dear Nothing dear Put your shirt on Go ahead I I yea a minute Hone please Stephen McKenney Honey Honey No no no no no no Vicky Vicky Wait Wait Steve wait she is talking to me She’s talking to me Yea No not on him He was just hanging onto me Put your jeans on honey GO put your jeans on Okay Please get somebody here Thank you Yea Go get your jeans on Steve He was right in the front room Okay Where are the firearms in the house They’re in the back bedroom,Medium
20,911 what's the address of the emergency Okay can you just repeat and spell that to make sure I have it correct Okay tell me exactly what happened Okay what’s Okay what is the telephone number you are calling from And just repeat that in case we get disconnected Okay Umm What’s how is he threatening In Does he have dementia or anything I’m getting them there Ma’am Yeah we are going to get some help there Um just tell him to try to stay Ma’am can you I’ll put the phone down in a minute Put the phone down Put the phone down Hi do you have the keys Okay How old is he ma’am Is he is he in the house now No Do you have the keys Hi You don’t have the keys He has the Do you have the keys Yup ma’am this isn’t delaying them I’ve already had my partner dispatch them okay I’m going to keep you on the phone okay Yeah Just until they get there Never mind What is he saying Okay is there an apartment number or is it number 2 I’m going to transfer you to my partner Okay She is speaking directly with the officers that are coming to you Okay You are going to hear a few clicks but don’t hang up What the matter with you Are you still there just have some questions But I’m not delaying them at all They’re already on their way Okay Okay Is he being aggressive in the background there Yes Okay Yes Are you able to put yourself in a safe spot just so he doesn’t harm you or Yup Okay What’s your name Okay Vicky Um my officers are on their way Did he say how he wants to harm himself You said he wants to shoot himself Yeah Does he have a gun on him Where is it Okay okay Does he have access to them or are they locked up They are not locked up Okay one second okay Yeah I’m just going to keep updating my officers Please Are you still there Yeah Okay can I where he’s saying these things about a gun Vicky Yea Can you get yourself in a safe spot Just where he is getting agitated with you ase Do you think he going to be an issue for my officers No Okay what’s his name What’s his last name Okay Vicky What Vicky Vicky What What is he doing What do you expect of me I expect Vicky Yes Yes Vicky What I need you to remove yourself from him Okay Yes It’s not safe for you Okay Honey To keep engaging him Yup they are on their way Can you put yourself in a separate room Yea I’m going outside Okay put yourself outside Vicky What I’m not worried about what he is wearing right now I need for you to get outside of the house Okay Okay Okay They’re here Okay Okay Thank you Okay Can you go speak with them Yes Okay They are out front They’re here Okay Yea Okay go talk to them Okay You did a good job Thank you you’re welcome Where is he He’s in the house Where in the house Back Bedroom,Medium
